transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
rent,"Harrington Square, London, NW1",1,1,,1550,358,"- Bright one bedroom flat in Victorian conversion with loads of character. - The flat is set in an ideal location, just one minutes walk to Mornington Crescent Tube station. - Real wood floors t... ** Property Reference: 1706457 **",Flat,NW1,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/134888750#/?channel=RES_LET,
rent,"Gloucester Terrace, London, W2",1,1,,2350,542,"We are proud to offer this delightful 1 bedroom, 1 bathroom period flat in central London, within 10 minutes walking distance from Hyde Park, 5 minutes to Paddington Station, which offers great tr... ** Property Reference: 1010030 **",Flat,W2,"OpenRent, London",rightmove,https://www.rightmove.co.uk/properties/134403470#/?channel=RES_LET,
rent,"UNCLE, Colindale, NW9",2,2,,2246,518,"A selection of newly built, modern and spacious studios,1,2 & 3 bedroom apartments with access to a wide range of communal spaces. Easy transport links to Kings Cross within 22 minutes via Colindale station which is a 1 minute walk from UNCLE Colindale.",Flat,NW9,"JLL, Wood Green",rightmove,https://www.rightmove.co.uk/properties/135015761#/?channel=RES_LET,
rent,"Denison Close, East Finchley, N2",2,1,,1850,427,"Conveniently located off Ossulton Way and within walking distance to local shops, transport facilities and amenities it is well presented two double bedroom, first floor purpose built apartment. The property benefits from approximately 15' ft reception room, parquet wooden flooring, a modern kitc...",Apartment,N2,"Adam Hayes Estate Agents, East Finchley, N2",rightmove,https://www.rightmove.co.uk/properties/135015710#/?channel=RES_LET,
rent,"Finchley Road, St Johns Wood, London, NW8",2,1,,3011,695,"Inclusive of Council Tax . A bright and spacious two bedroom apartment within this well maintained period Conversion, next to St John's Wood Station, within walking distance to Regent's Park and with excellent transport links.",Apartment,NW8,"Victorstone, City Road",rightmove,https://www.rightmove.co.uk/properties/135015620#/?channel=RES_LET,
rent,"The Crescent, Seager Place, London",1,1,,1800,415,Modern and spacious 1-bedroom apartment with Deptford Bridge DLR just at the doorstep.,Apartment,London,"Winmac Properties, London",rightmove,https://www.rightmove.co.uk/properties/135015623#/?channel=RES_LET,
rent,"Albion Court, Hammersmith, W6",1,1,,1800,415,"A recently built, air-conditioned, ground floor apartment set within a new development situated in the heart of Hammersmith. The property is ideally located within walking distance from Hammersmith tube station (Circle, District, Piccadilly and Hammersmith and City lines).",Apartment,W6,"Benham & Reeves, Hammersmith",rightmove,https://www.rightmove.co.uk/properties/133105262#/?channel=RES_LET,
rent,"Maygrove Road, West Hampstead NW6",4,,,3792,875,This stunning four double bedroom apartment has been recently refurbished to a very high and modern standard and marries both contemporary and traditional features superbly. Flooded with with natural light and spread over the top two floors of this beautiful period house. This property also boast...,Flat,NW6,"Black Katz, West Hampstead",rightmove,https://www.rightmove.co.uk/properties/135015515#/?channel=RES_LET,
rent,"Goodrich Road, London, SE22",2,1,,1700,392,"We are pleased to present this beautiful 2-bed ground floor Maisonette with shared garden in East Dulwich. The property benefits of a fully fitted open plan kitchen/dinner/living area, a master and small double bedroom, and a family bathroom*** Excellent choice for professional sharers***Within minu",Ground Flat,SE22,"SW16, Streatham",rightmove,https://www.rightmove.co.uk/properties/135015449#/?channel=RES_LET,
rent,"Fisherton Street, London, NW8",2,2,,3792,875,Brand new fully furnished two bedroom apartment with a balcony,Apartment,NW8,"Savills Lettings, St John's Wood & Regent's Park",rightmove,https://www.rightmove.co.uk/properties/135015434#/?channel=RES_LET,
rent,"8 Walworth Road, London",1,1,,1993,460,"Iconic Strata Building, Zone 1. Extra large East facing one bedroom apartment with floor-to-ceiling windows and terrific views. Available furnished or part furnished from July 16th. Long term tenancy preferred.",Apartment,London,"I Am The Agent, Nationwide",rightmove,https://www.rightmove.co.uk/properties/135015401#/?channel=RES_LET,
rent,"Icon Tower, Acton, W3",1,1,,2495,576,"Presenting this luxurious 1 bedroom apartment in the Portal West Development. The apartment comprises of 583 sq.ft of internal space. Portal West is a landmark development that is aiming to transform the landscape of the surrounding area, together with the regeneration of Park...",Flat,W3,"Fraser & Co, Kew Bridge & Brentford",rightmove,https://www.rightmove.co.uk/properties/134448638#/?channel=RES_LET,04/05/2023
rent,"Chronicle Tower, 261b City Road, EC1V",2,2,,3467,800,"This impressive luxury apartment is set on the 8th floor within this iconic luxury development overlooking Regents Canal, just minutes away from Old Street and Angel. 24 hour concierge, swimming pool, spa & gymnasium",Flat,EC1V,"Chestertons Estate Agents, Islington Lettings",rightmove,https://www.rightmove.co.uk/properties/135015350#/?channel=RES_LET,
rent,"Lowndes Square, Knightsbridge, SW1X",3,3,,9750,2250,Brand newly refurbished lateral apartment finished to exacting standards throughout. The property is fitted with air-conditioning and wood flooring throughout and comprises part of a highly sought-after development with 24 hour concierge.,Flat,SW1X,"Chestertons Estate Agents, Knightsbridge Lettings",rightmove,https://www.rightmove.co.uk/properties/135015341#/?channel=RES_LET,
rent,"Studley Court, Prime Meridian Walk, London",2,2,,2400,554,"Two bedroom, two bathroom apartment close to Canary Wharf. Spacious two bedroom, two bathroom apartment with an open plan living room and kitchen, in Virginia Quay in E14. With balcony and river views. Offered furnished and available 23rd May. Allocated parking for one ...",Flat,London,"Love Your Home, Temple Hill",rightmove,https://www.rightmove.co.uk/properties/132988604#/?channel=RES_LET,
rent,"Haydn Tower, 50 Wandsworth Road, SW8",2,2,,3410,787,"Contemporary two bedroom / two bathroom apartment in Nine Elms Point to rent. CBRE is delighted to market this contemporary two-bedroom, two-bathroom apartment on the fourteenth floor of Haydn Tower part of the Nine Elms Point development. Offering stylish living...",Apartment,SW8,"CBRE Residential, Nine Elms",rightmove,https://www.rightmove.co.uk/properties/135015323#/?channel=RES_LET,
rent,Garrett Mansions 287 Edgware Road LONDON W2,2,2,,5200,1200,"Luxury 2 bedroom apartment with balcony in Garrett Mansions, one of the latest release at West End Gate by the fantastic Berkeley Homes at walking distance to the most two beautiful park in London, Hyde Park and Regent's Park. Council Tax band is F.",Apartment,W2,"London Capital Homes, London",rightmove,https://www.rightmove.co.uk/properties/135015308#/?channel=RES_LET,
rent,"Tay Court, 44 Decima Street, SE1",2,2,,2600,600,"Available to occupy a top floor two double bedroom and two bathroom, split level approx 1015 sq ft apartment, set within a small development with communal roof terrace and bicycle storage, just off fashionable Bermondsey Street. The property offers lots of storage throughout, lift acce...",Apartment,SE1,"Stirling Ackroyd Lettings, Bermondsey",rightmove,https://www.rightmove.co.uk/properties/135015278#/?channel=RES_LET,
rent,Solon Road,4,2,,4200,969,"An excellent four bedroom terraced house located between Brixton and Clapham. The property has four double bedrooms, private garden, two bathrooms and is available straight away. Ideal for four professional sharers.",Terraced,Road,"Portico, Clapham",rightmove,https://www.rightmove.co.uk/properties/135015242#/?channel=RES_LET,
rent,"Icon Tower, Acton, W3",2,2,,2994,691,"Presenting this luxurious 2 bedroom 2 bathroom apartment in the Portal West Development. This flat comprises of 783 sq.ft of internal space and a 75 sq.ft balcony. Portal West is a landmark development that is aiming to transform the landscape of the surrounding area, together w...",Flat,W3,"Fraser & Co, Kew Bridge & Brentford",rightmove,https://www.rightmove.co.uk/properties/135015212#/?channel=RES_LET,
rent,"Haydn Tower, 50 Wandsworth Road, SW8",1,1,,3246,749,"Luxury One Bedroom Apartment to Rent in Haydn Tower, Nine Elms, SW8. Featuring wooden floors in the living areas, this one bedroom flat offers wonderful contemporary living, with the benefit of amazing views. Good sized hallway with plentiful storage, large livin...",Apartment,SW8,"CBRE Residential, Nine Elms",rightmove,https://www.rightmove.co.uk/properties/135015185#/?channel=RES_LET,
rent,Westdown Road London SE6,2,1,,1600,369,A stunning and recently refurbished two double bedroom property on a sought after location in SE6.,Apartment,SE6,"Kinleigh Folkard & Hayward - Lettings, Catford",rightmove,https://www.rightmove.co.uk/properties/134707496#/?channel=RES_LET,
rent,"Cherry Park Lane, London, E20 1YY, UK",2,2,,4480,1034,"Show up and start living from day one in London with this lovely two-bedroom Blueground apartment. You’ll love coming home to this thoughtfully furnished, beautifully designed, and fully-equipped Stratford home.",Apartment,UK,"BLUEGROUND FURNISHED APARTMENTS UK LTD, London",rightmove,https://www.rightmove.co.uk/properties/132645212#/?channel=RES_LET,
rent,"Harley Grove, Mile End, Bow, London, E3",3,1,,2950,681,"Statuum are delighted to offer this 3 bed mainsonette flat Closed to Mile End or BOW Underground Stations with easy access to one of London's prestigious institutions Queen Mary University. Also a short commute from The Olympic Village in Stratford, Victoria Park & central London. Available 1...",Maisonette,E3,"Statuum, London",rightmove,https://www.rightmove.co.uk/properties/123448649#/?channel=RES_LET,
rent,"Parliament View Apartments, 1 Albert Embankment, SE1",3,2,,6300,1454,"This spacious three bedroom accommodation includes a master bedroom with an en-suite bathroom, two further double bedroom and bathroom. The reception room has wooden flooring with a fully integrated kitchen with aircon . Exclusive to Chestertons.",Flat,SE1,"Chestertons Estate Agents, Pimlico",rightmove,https://www.rightmove.co.uk/properties/129405968#/?channel=RES_LET,
rent,Battersea Power Station London SW11,2,2,,3683,850,A beautifully presented 2 bedroom apartment in the first phase of Battersea Power Station.,Apartment,SW11,"JLL, Battersea",rightmove,https://www.rightmove.co.uk/properties/135015068#/?channel=RES_LET,
rent,"Hampton Tower, South Quay Plaza, London, E14",2,2,,3700,854,"An ultra-luxurious 23rd floor new build apartment, located in Hampton Tower, part of the highly desirable South Quay Plaza development, available part-furnished.",Apartment,E14,"London Property Guru, London",rightmove,https://www.rightmove.co.uk/properties/135027953#/?channel=RES_LET,
rent,"Beresford Road, London",1,1,,1950,450,"A smart, one bedroom flat, on the first floor of a converted mid-terrace house on this popular residential street just off Newington Green. The flat comprises lovely living room with high ceilings and open plan fitted kitchen with integrated appliances (including dishwasher), one spacious double ...",Flat,London,"Hunters, Stoke Newington",rightmove,https://www.rightmove.co.uk/properties/135057245#/?channel=RES_LET,
rent,"Palace Wharf, Rainville Road, London, W6",1,1,,3010,695,"Luxurious 1-Bedroom Apartment in Gated Development: Balcony, Parking, 24/7 Security. Furnished/Unfurnished. Long-Term Letting Available.",Apartment,W6,"Sho International, Mayfair",rightmove,https://www.rightmove.co.uk/properties/135014831#/?channel=RES_LET,
rent,Radipole Road Fulham SW6,6,4,,8000,1846,A simply stunning six bedroom house that has been completely refurbished and renovated by the current owner on a great road in Parsons Green.,House,SW6,"Kinleigh Folkard & Hayward - Lettings, Fulham and Chelsea",rightmove,https://www.rightmove.co.uk/properties/135014900#/?channel=RES_LET,
rent,Catalina House 4 Canter Way LONDON E1,,1,,2650,612,"A Stunning studio to rent in Catalina House on the 4th floor. Goodman's Field is a new urban quarter on the doorstep of London's financial hub and within a short stroll to the River Thames. Shoreditch and Spitalfields are also nearby which offer excellent shopping, dining and nightlife.",Apartment,E1,"London Capital Homes, London",rightmove,https://www.rightmove.co.uk/properties/135014801#/?channel=RES_LET,
rent,Sandhurst Road,4,2,,2300,531,"A spacious newly refurnished four bedroom semi detached house located within walking distance to Ponders End station, this property offers, two double bedrooms and two single bedrooms, central gas heating, rear garden and a downstairs bathroom. Available NOW",House,Road,"Bairstow Eves Lettings, Enfield",rightmove,https://www.rightmove.co.uk/properties/135014675#/?channel=RES_LET,
rent,"Redcliffe Road, Chelsea, London, SW10",2,1,,2708,625,"A newly decorated two bedroom flat situated on the fourth floor of this well run purpose built block. The property is extremely light and has a good sized reception overlooking the front of the property, there is a kitchen/breakfast room as well as two double bedrooms and a good sized bathroom wi...",Flat,SW10,"HLR Residential, London",rightmove,https://www.rightmove.co.uk/properties/85885395#/?channel=RES_LET,
rent,"St. Edmunds Terrace, St John's Wood, NW8",4,3,,38783,8950,Set on the fourth floor with private lift access of the Park Block of this prestigious development is this four bedroom luxury apartment. The apartment features entrance hallway; large double reception room separated by a feature fireplace opening further into an eat-in kitchen; guest WC and sepa...,Flat,NW8,"Phillips Harrod Ltd, London",rightmove,https://www.rightmove.co.uk/properties/135014312#/?channel=RES_LET,
rent,Cavendish Road London SW12,3,2,,4000,923,"A beautifully presented Victorian property boasting three double bedrooms, two reception rooms, large garden and off-street parking.",Flat,SW12,"Kinleigh Folkard & Hayward - Lettings, Clapham",rightmove,https://www.rightmove.co.uk/properties/135014288#/?channel=RES_LET,
rent,"City Road, London, EC1Y",2,2,,3315,765,"A beautiful 2 bedroom 2 bathroom luxury apartment, boasting wooden floors throughout, air conditioning, marble kitchen & bathrooms and a unique west facing balcony with views of The Honourable Artillery Company Grounds. The flat comprises: open plan kitchen with breakfast bar, reception room ...",Apartment,EC1Y,"Stirling Ackroyd Lettings, Clerkenwell",rightmove,https://www.rightmove.co.uk/properties/135014258#/?channel=RES_LET,
sales,"King and Queen Wharf, Rotherhithe Street, SE16",1,1,389950.0,,,"A 627sqft share of freehold apartment set in tranquil surroundings within a gated riverside development. It has large terrace, separate kitchen, fitted wardrobes, beautiful wood floors, secure parking space and use of the onsite 24-hour concierge, pool, spa, sauna and cycle storage. Chain free.",Apartment,SE16,"Urban Patchwork, London",rightmove,https://www.rightmove.co.uk/properties/134763311#/?channel=RES_BUY,12/05/2023
sales,"One Hyde Park, Knightsbridge",5,5,60000000.0,,,"An exceptional exclusive five bedroom apartment for sale in this much sought after development in Knightsbridge. The entire floor is approximately 9,000 sq. ft. and designed to the highest specifications with stunning views over Knightsbridge and Hyde park.",Apartment,Knightsbridge,"The Cloister, London",rightmove,https://www.rightmove.co.uk/properties/130177625#/?channel=RES_BUY,22/12/2022
sales,"Mayfair Freehold House, Park Lane Area, W1K",1,1,45000000.0,,,"This stunning 12 bedroom (including 3 staff bedrooms), 18 bathrooms Mayfair mansion. The mansion includes 5 large living rooms, 2 kitchens, 2 kitchenettes, library, gym, garden/terrace, 4 dressing rooms and a lovely roof terrace all spread across 6 floors. The approximate size of the property is ...",House,W1K,"Luxury Living Homes International, London",rightmove,https://www.rightmove.co.uk/properties/130306529#/?channel=RES_BUY,31/12/2022
sales,"Lygon Place, Belgravia, SW1W",7,9,45000000.0,,,"Ref. LOB0798 - Set behind a gated Belgravia driveway, Lygon Place is a magnificent Grade II listed 13,935 sq.ft mansion, with connecting mews house, was designed by David Collins Studio. With bespoke interiors, the seven bedroom mansion is the largest house on Lygon Place, and comprises four g...",House,SW1W,"Beauchamp Estates Ltd, Mayfair - Resale",rightmove,https://www.rightmove.co.uk/properties/129302918#/?channel=RES_BUY,21/11/2022
sales,"Pitt Street, London, W8",7,5,44000000.0,,,"A rare opportunity to own this unique, contemporary mansion in Kensington.",Detached,W8,"Savills, Kensington",rightmove,https://www.rightmove.co.uk/properties/131846453#/?channel=RES_BUY,20/02/2023
sales,"Pitt Street, Kensington, W8",6,5,44000000.0,,,Ref. LOB0625 - This striking and unique house was designed and constructed by Spink Partners as a private commission for the current owner and is contemporary in style and over 60ft wide. This was one of Spink's flagship schemes within Central London and the resulting family home is flo...,House,W8,"Beauchamp Estates Ltd, Mayfair - Resale",rightmove,https://www.rightmove.co.uk/properties/131856722#/?channel=RES_BUY,21/02/2023
sales,"Belgravia Gate, Grosvenor Crescent, Belgravia, London, SW1X",6,7,43700000.0,,,"Belgravia Gate benefits from a truly world-class location and is one of the most desirable addresses in Europe. A 2nd-floor lateral apartment providing grand entertaining space and 6-bedrooms. Located on the second floor of Belgravia Gate on Grosvenor Crescent the apartment forms part of five, G...",Not Specified,SW1X,"Knight Frank - New Homes, Prime Central London Developments",rightmove,https://www.rightmove.co.uk/properties/134329280#/?channel=RES_BUY,02/05/2023
sales,"Brick Street, Mayfair, London, W1J",7,5,35000000.0,,,A majestic and luxurious Grade II listed building in the heart of Mayfair.,Terraced,W1J,"Savills, Mayfair",rightmove,https://www.rightmove.co.uk/properties/131927141#/?channel=RES_BUY,22/02/2023
sales,"Brick Street, Mayfair W1J",7,7,35000000.0,,,"A truly exeptional low- built 7 bedroom mansion, with private gated drive-in courtyard tucked away in the heart of Mayfair. Offering over 12,960 sq ft of unique lateral luxury living.",House,W1J,"Rokstone, London",rightmove,https://www.rightmove.co.uk/properties/131929205#/?channel=RES_BUY,22/02/2023
sales,"Piccadilly, Mayfair, London, W1J",,,35000000.0,,,"A rare opportunity to regenerate an impressive period building with development potential and residential planning permission in place. 139 Piccadilly is a Grade II listed building arranged over six floors, dating back to the mid-18th century. This grand, former townhouse offers over 14,000 sq f...",Terraced,W1J,"Knight Frank, Mayfair",rightmove,https://www.rightmove.co.uk/properties/134089559#/?channel=RES_BUY,25/04/2023
sales,"South Street, London",5,6,35000000.0,,,"An elegant stone-dressed, red-brick, five-storey grade II listed mansion house. Double-fronted Edwardian facade with arts & crafts style detailing and french-inspired fine iron railings. Home to politicians and celebrities.",Terraced,London,"Wetherell, Mayfair",rightmove,https://www.rightmove.co.uk/properties/128150369#/?channel=RES_BUY,18/10/2022
sales,"Royal Westminster, London",7,5,35000000.0,,,"A very rare find this luxurious circa 11000 SQF house in the heart of Westminster. Features 7 bedroom suites 5 reception rooms Gym Lift Swimming pool, jacuzzi Terrace with stunning views of Houses of Parliament For more information get in touch.",Detached,London,"Luxury Living Homes International, London",rightmove,https://www.rightmove.co.uk/properties/134449994#/?channel=RES_BUY,04/05/2023
sales,"South Street, Mayfair W1K",6,6,35000000.0,,,"Considered to be the archetypical London mansion, this exceptional Mayfair mansion sits in the heart of central London. In excess of 8,300 sq ft, the sensitive modernisation of the six-bedroom townhouse included the creation of a wellness suite on the lower ground floor, complete with swimming pool.",House,W1K,"Rokstone, London",rightmove,https://www.rightmove.co.uk/properties/132423944#/?channel=RES_BUY,09/03/2023
sales,"Brick Street, Mayfair, London, W1J",7,7,35000000.0,,,"Luxurious Grade II listed house with private gated drive-in courtyard, underground parking, swimming pool and separate staff accommodation, for sale in the heart of Mayfair, W1J In the heart of exclusive Mayfair, this majestic and luxurious Grade II listed property provides unique lateral living...",Detached,W1J,"Knight Frank, Mayfair",rightmove,https://www.rightmove.co.uk/properties/127390289#/?channel=RES_BUY,24/09/2022
sales,"Merton Lane, London, N6",6,7,32000000.0,,,"United Kingdom Sotheby’s International Realty are pleased to present this exceptional six bedroom contemporary mansion in Highgate. Located on a sought-after road in the heart of Highgate and occupying a two-acre site, the bespoke family home with accommodation predominantly arra...",Detached,N6,"'s International Realty, London",rightmove,https://www.rightmove.co.uk/properties/83624538#/?channel=RES_BUY,21/02/2023
sales,"Princes Gate, Kensington, London, SW7",7,5,30000000.0,,,"An elegant fronted house providing over 9,000 sq.ft. of stylish and luxurious rooms. This property is in immaculate and pristine condition, offering spacious rooms over its seven floors, with the benefit of a lift serving all the main floors. Currently, the lower ground floor consists of a recept...",House,SW7,"Parkes Estate Agents, Kensington",rightmove,https://www.rightmove.co.uk/properties/134155481#/?channel=RES_BUY,17/10/2022
sales,"Princes Gate, Knightsbridge, SW7",7,5,30000000.0,,,7 Bedroom house in one of Knightsbridge's most exclusive streets,House,SW7,"Nest Seekers International, London",rightmove,https://www.rightmove.co.uk/properties/130713020#/?channel=RES_BUY,13/01/2023
sales,"One Hyde Park, Knightsbridge",3,3,30000000.0,,,"The Cloister are pleased to present this stunning three bedroom apartment located in Knightsbridge, One Hyde Park, a prestigious and much sought-after location.",Apartment,Knightsbridge,"The Cloister, London",rightmove,https://www.rightmove.co.uk/properties/134381060#/?channel=RES_BUY,22/12/2022
sales,"Hanover Terrace, Regents Park, London, NW1",6,8,29000000.0,,,"United Kingdom Sotheby’s International Realty are pleased to present this six bedroom home situated in Regents Park, London, An Ambassadorial Grade l Listed family home with spectacular views facing onto the swan and boating lake within Regents Park, this property was designed by...",End of Terrace,NW1,"'s International Realty, London",rightmove,https://www.rightmove.co.uk/properties/119281460#/?channel=RES_BUY,28/01/2022
sales,"Chapel Street, Belgravia SW1X",6,5,28000000.0,,,"A magnificent, exceptionally well presented six bedroom freehold town house situated in the heart of Belgravia, moments away from Knightsbridge.",Town House,SW1X,"Rokstone, London",rightmove,https://www.rightmove.co.uk/properties/126734519#/?channel=RES_BUY,25/10/2019
sales,"Curzon Street, London, W1J",1,1,27800000.0,,,Incredible investment opportunity to acquire four state of the art apartments in the heart of Mayfair,Block of Apartments,W1J,"DDRE.global, London",rightmove,https://www.rightmove.co.uk/properties/131770103#/?channel=RES_BUY,17/02/2023
sales,"Marylebone High Street, London, W1U",3,3,27000000.0,,,The most eagerly awaited residential development to be formed in Marylebone over recent decades. Nestled in the absolute epicentre of Marylebone Village only a stone's throw from the much-lauded and admired Marylebone High Street Quarter.,Penthouse,W1U,"Luxury Living Homes International, London",rightmove,https://www.rightmove.co.uk/properties/132097715#/?channel=RES_BUY,28/02/2023
sales,"Culross House, Mayfair, W1K",6,6,26950000.0,,,"Ref. LOB0718 - A newly constructed Mayfair house, a project by K10 Group, of 8,060 sq ft, is situated in an enviable location just off Park Lane. Finished to a high specification, with luxurious and bespoke interiors, the house offers endless entertaining space and spectacular health and fitne...",House,W1K,"Beauchamp Estates Ltd, Mayfair - Resale",rightmove,https://www.rightmove.co.uk/properties/135002663#/?channel=RES_BUY,19/05/2023
sales,"Culross Street, Mayfair",6,6,26950000.0,,,"A newly constructed, wide, low-build freehold house with 6 bedrooms, garden, lift and swimming pool located just off Park lane.",House,Mayfair,"Rokstone, London",rightmove,https://www.rightmove.co.uk/properties/131730257#/?channel=RES_BUY,15/02/2023
sales,"Culross House, London, W1K",6,6,26950000.0,,,"Bespoke Mayfair home in enviable location inspired by the finest British design, architecture, and finishes",Terraced,W1K,"DDRE.global, London",rightmove,https://www.rightmove.co.uk/properties/131659967#/?channel=RES_BUY,13/02/2023
sales,"Underhill Road, London",2,2,580000.0,,,"A fantastic opportunity to acquire this large two bedroom two bathroom Victorian first floor conversion. Featuring an eat in kitchen, walk in wardrobe and access to a great private garden.",Flat,London,"Kinleigh Folkard & Hayward - Sales, East Dulwich",rightmove,https://www.rightmove.co.uk/properties/131715629#/?channel=RES_BUY,19/04/2023
sales,"Culross Street, Mayfair, London, W1K",6,6,26950000.0,,,"An outstanding 6 bedroom freehold house by K10 Group, with swimming pool and entertainment room, for sale in Mayfair W1K. A newly constructed Mayfair house, a project by K10 Group, of 8,060 sq ft, is situated in an enviable location just off Park Lane. Finished to a high specification, with luxu...",Terraced,W1K,"Knight Frank, Mayfair",rightmove,https://www.rightmove.co.uk/properties/85469181#/?channel=RES_BUY,11/10/2022
sales,Culross House,5,6,26950000.0,,,"A newly constructed Mayfair Mansion, designed by K10 Group, of 8,060 sq ft, situated in an enviable location just off Park Lane.",House,House,"London House, London",rightmove,https://www.rightmove.co.uk/properties/132612542#/?channel=RES_BUY,15/03/2023
sales,Chester Square,6,6,26950000.0,,,"A freehold home that gives you everything you could want from a Belgravia sanctuary. That means a high-specification build and finishes, contemporary spaces with architectural flourishes, family-friendly living, and your own attached mews house.",Terraced,Square,"London House, London",rightmove,https://www.rightmove.co.uk/properties/128360102#/?channel=RES_BUY,20/06/2022
sales,"Culross Street, London, W1K",6,6,26950000.0,,,"Offering six bedrooms, six bathrooms, three reception rooms, gym, swimming pool, club room, bar area, wine and cigar room, staff quarters, and a lift to access all six floors and the entire floor plate totalling 8,060 sq ft.",Terraced,W1K,"Hamptons Sales, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/131706758#/?channel=RES_BUY,14/02/2023
sales,"Ennismore Gardens, London, SW7",1,1,26750000.0,,,"A near 11,000 sq ft mid 1800s freehold town house set across seven floors, complete with two lifts, and additional mews house to the rear.",Terraced,SW7,"Hamptons Sales, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/134243612#/?channel=RES_BUY,28/04/2023
sales,"Ennismore Gardens, Knightsbridge, London, SW7",1,1,26750000.0,,,"An exquisite ten bedroom home, located on one of central London's most prestigious and sought after garden squares This elegant Freehold house has been virtually re-built behind it's period façade, with spectacular results. Of particular note, are the incredible first floor drawing room with ba...",Town House,SW7,"Knight Frank, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/132452222#/?channel=RES_BUY,10/03/2023
sales,"Ennismore Gardens, London, SW7",1,1,26750000.0,,,An exceptional town house in immaculate condition overlooking a stunning Knightsbridge garden square.,Terraced,SW7,"Savills, Sloane Street",rightmove,https://www.rightmove.co.uk/properties/125216420#/?channel=RES_BUY,12/10/2022
sales,"Ennismore Gardens, London",1,1,26750000.0,,,"A substantial white-stucco fronted freehold family house, with direct leafy views over this beautiful communal garden square, with an interconnecting mews house to the rear with a garage.",House,London,"Strutt & Parker, Sloane Street",rightmove,https://www.rightmove.co.uk/properties/133864097#/?channel=RES_BUY,20/04/2023
sales,"Mayfair, London, W1K",4,,26500000.0,,,EXCLUSIVELY OFF-MARKET LUXURY APARTMENT FOR DISCERNING WORLD CLASS CLIENTELE . This apartment is located in one of the most prestigious and highly sought after locations in Prime Central London.,Apartment,W1K,"Phillips-Berenson Ltd, London",rightmove,https://www.rightmove.co.uk/properties/134783333#/?channel=RES_BUY,14/05/2023
sales,"Cambridge Gate, Regent's Park, London, NW1",5,5,25500000.0,,,Impressive lateral apartment with extensive views over Regent's Park.,Penthouse,NW1,"Savills, St John's Wood & Regent's Park",rightmove,https://www.rightmove.co.uk/properties/74844066#/?channel=RES_BUY,01/11/2020
sales,"Cambridge Gate, Regents Park, London, NW1",5,5,25500000.0,,,"Penthouse overlooking Regent's Park, NW1. Private and prestigious, commanding views over 487 acres of royal parkland and gardens, the property was built originally in 1875, and has been carefully restored and completely refurbished to provide one of the largest lateral penthouse apartments o...",Flat,NW1,"Knight Frank, St John's Wood",rightmove,https://www.rightmove.co.uk/properties/110037263#/?channel=RES_BUY,03/01/2023
sales,"Eaton Square, Belgravia, London, SW1W",9,1,25000000.0,,,"Three duplex apartments comprising one whole building on Eaton Square, south facing, with a unique lease of 999 years from Christmas 1930. Classic 1820s Thomas Cubit designed Regency building with spectacular high ceilings on the ground and first floors, and period features throughout. Balconi...",Apartment,SW1W,"The London Broker, Mayfair",rightmove,https://www.rightmove.co.uk/properties/131768834#/?channel=RES_BUY,25/02/2021
sales,"Buckingham Gate, St James's Park",7,7,25000000.0,,,"This is a unique off market opportunity to acquire one of the finest residences near Buckingham Palace, offering accommodation in excess of 10,000sqft. The property is arranged over 5 floors with lift and 5 generous suites with a further 2 bedrooms and staff quarters.",House,Park,"The Cloister, London",rightmove,https://www.rightmove.co.uk/properties/130177772#/?channel=RES_BUY,22/12/2022
sales,"Lowndes Square, Belgravia, SW1X",1,1,25000000.0,,,"Ref. LOB0856 - *Please note that all images are CGI and for representation only*Lowndes Square is one of central London’s most prestigious garden squares in the heart of the globally renowned Knightsbridge. The property is the ‘key house’ within an impressive terrace, characterised by g...",House,SW1X,"Beauchamp Estates Ltd, Mayfair - Resale",rightmove,https://www.rightmove.co.uk/properties/134006672#/?channel=RES_BUY,24/04/2023
sales,"Elsworthy Road, St John's Wood, London, NW3",5,5,25000000.0,,,A period house with a large rear garden and with direct access to Primrose Hill park.,Detached,NW3,"Savills, St John's Wood & Regent's Park",rightmove,https://www.rightmove.co.uk/properties/131277035#/?channel=RES_BUY,31/01/2023
sales,"Elsworthy Road, London, NW3",5,4,25000000.0,,,"A substantial period freehold house with a large rear garden, backing on to and with direct access to Primrose Hill park. The house benefits from a meaningful planning permission to further enhance this residence to 10,634 sq ft. This home is offered to the market for the first time in over 40 y...",Detached,NW3,"Knight Frank, St John's Wood",rightmove,https://www.rightmove.co.uk/properties/130008152#/?channel=RES_BUY,14/12/2022
sales,"Lowndes Square, London, SW1X",1,9,25000000.0,,,A unique freehold 'key-house' located in Knightsbridge. This development opportunity has planning permission for a magnificent residence with a linked mews house.,Terraced,SW1X,"Savills, Sloane Street",rightmove,https://www.rightmove.co.uk/properties/133822685#/?channel=RES_BUY,19/04/2023
